Date,BTC-EUR (Price),BTC/EUR1,Gold (Price),Gold Futures,SPX-500 (Price),S&P 500 ,Myfund (Price),Myfund,MVIS Price,ITIF
2019-07-08,"10,981.20",0.07,"1,436.90",0.0005,"2,975.95",-0.0048,2.304977,0.04175090019,3497.02,0.0231
2019-07-09,"11,229.40",0.02,"1,430.60",0.0007,"2,979.63",0.0012,2.319889,0.00646947887,3452.42,-0.0128
2019-07-10,"10,775.80",-0.04,"1,450.50",0.0085,"2,993.07",0.0045,2.294095,-0.01111863542,3232.48,-0.0637
2019-07-11,"10,099.20",-0.06,"1,461.40",-0.0036,"2,999.91",0.0023,2.057467,-0.1031465567,2993.33,-0.074
2019-07-12,"10,489.70",0.04,"1,450.90",0.0039,"3,013.77",0.0046,2.135597,0.03797387759,3120.3,0.0424
2019-07-13,"10,114.90",-0.04,,,,,2.022085,-0.05315235037,3020.48,-0.032
2019-07-14,"9,217.90",-0.09,,,,,1.779541,-0.11994748,2653.85,-0.1214
2019-07-15,"9,653.20",0.05,"1,452.30",0.001,"3,014.30",0.0002,1.957165,0.09981450273,2745.01,0.0344
2019-07-16,"8,404.00",-0.13,"1,453.40",-0.0014,"3,004.04",-0.0034,1.790719,-0.08504443928,2453.31,-0.1063
2019-07-17,"8,647.10",0.03,"1,455.00",0.0085,"2,984.42",-0.0065,1.654402,-0.07612417135,2592.14,0.0566
2019-07-18,"9,464.20",0.09,"1,459.40",0.0032,"2,995.11",0.0036,1.698791,0.02683084281,2796.4,0.0788
2019-07-19,"9,400.90",-0.01,"1,461.50",-0.0012,"2,976.61",-0.0062,1.797025,0.05782583025,2770.25,-0.0094
2019-07-20,"9,608.10",0.02,,,,,,,2858.4,0.0318
2019-07-21,"9,458.20",-0.02,,,,,1.840503,0.02419443246,2814.55,-0.0153
2019-07-22,"9,232.70",-0.02,"1,466.00",0.0003,"2,985.03",0.0028,1.781789,-0.03190106183,2730.76,-0.0298
2019-07-23,"8,854.10",-0.04,"1,458.60",-0.0035,"3,005.47",0.0068,1.7481,-0.01890740149,2605.57,-0.0458
2019-07-24,"8,785.00",-0.01,"1,467.20",0.0014,"3,019.56",0.0047,1.752204,0.00234769178,2650.93,0.0174
2019-07-25,"8,884.10",0.01,"1,456.10",-0.0058,"3,003.67",-0.0053,,,2645.69,-0.002
2019-07-26,"8,860.20",0.00,"1,460.40",0.0041,"3,025.86",0.0074,,,2692.39,0.0177
2019-07-27,"8,521.80",-0.04,,,,,1.785156,0.01880602943,2570.1,-0.0454
2019-07-28,"8,582.20",0.01,,,,,,,2588.14,0.007
2019-07-29,"8,535.70",-0.01,"1,461.70",0.0009,"3,020.97",-0.0016,,,2575.86,-0.0047
2019-07-30,"8,597.00",0.01,"1,469.00",0.0059,"3,013.18",-0.0026,1.737445,-0.02672651578,2603.86,0.0109
2019-07-31,"9,105.10",0.06,"1,452.90",-0.0027,"2,980.38",-0.0109,,,2700.45,0.0371
2019-08-01,"9,384.90",0.03,"1,443.30",-0.0033,"2,953.56",-0.009,1.773093,0.02051748401,2702.94,0.0009
2019-08-02,"9,473.60",0.01,"1,476.20",0.0163,"2,932.05",-0.0073,1.819,0.02589091492,2676.96,-0.0096
2019-08-03,"9,732.40",0.03,,,,,,,2711.69,0.013
2019-08-04,"9,875.00",0.01,,,,,1.828996,0.0054953271,2724.97,0.0049
2019-08-05,"10,487.90",0.06,"1,487.40",0.0116,"2,844.74",-0.0298,1.926187,0.05313898992,2821.34,0.0354
2019-08-06,"10,227.00",-0.02,"1,498.60",0.0047,"2,881.77",0.013,1.96227,0.01873286446,2718.31,-0.0365
2019-08-07,"10,669.60",0.04,"1,510.60",0.0231,"2,883.98",0.0008,1.863254,-0.05045992651,2738.41,0.0074
2019-08-08,"10,724.40",0.01,"1,532.60",-0.0062,"2,938.09",0.0188,,,2713.67,-0.009
2019-08-09,"10,583.50",-0.01,"1,535.00",-0.0003,"2,918.65",-0.0066,,,2593.62,-0.0442
2019-08-10,"10,087.40",-0.05,,,,,,,2567.02,-0.0103
2019-08-11,"10,332.70",0.02,,,,,,,2677.57,0.0431
2019-08-12,"10,162.90",-0.02,"1,526.40",0.0055,"2,883.75",-0.012,1.830797,-0.0174195252,2612.06,-0.0245
2019-08-13,"9,730.50",-0.04,"1,523.10",-0.0015,"2,926.32",0.0148,,,2592.81,-0.0074
2019-08-14,"8,999.50",-0.08,"1,532.60",0.0086,"2,840.60",-0.0293,,,2348.22,-0.0943
2019-08-15,"9,286.20",0.03,"1,546.00",0.0017,"2,847.60",0.0025,1.678425,-0.08322714097,2378.4,0.0129
2019-08-16,"9,346.50",0.01,"1,541.30",-0.0048,"2,888.68",0.0144,,,2349.37,-0.0122
2019-08-17,"9,216.80",-0.01,,,,,,,2332.47,-0.0072
2019-08-18,"9,321.70",0.01,,,,,1.707534,0.01734304482,2421.51,0.0382
2019-08-19,"9,860.70",0.06,"1,531.00",-0.0077,"2,923.65",0.0121,1.745055,0.02197379379,2482.59,0.0252
2019-08-20,"9,703.70",-0.02,"1,530.20",0.0027,"2,900.51",-0.0079,1.730636,-0.00826277682,2429.7,-0.0213
2019-08-21,"9,142.10",-0.06,"1,532.70",0.0001,"2,924.43",0.0082,,,2339.59,-0.0371
2019-08-22,"9,134.20",0.00,"1,530.50",-0.0046,"2,922.95",-0.0005,,,2394.67,0.0235
2019-08-23,"9,338.80",0.02,"1,537.30",0.019,"2,847.11",-0.0259,1.698332,-0.0186659702,2441.48,0.0195
2019-08-24,"9,106.30",-0.02,,,,,,,2391.61,-0.0204
2019-08-25,"9,112.50",0.00,,,,,,,2374.14,-0.0073
2019-08-26,"9,342.90",0.03,"1,563.20",-0.0003,"2,878.38",0.011,,,2406.06,0.0134
2019-08-27,"9,182.70",-0.02,"1,564.60",0.0095,"2,869.16",-0.0032,1.672843,-0.01500825516,2377.8,-0.0117
2019-08-28,"8,789.20",-0.04,"1,571.60",-0.0017,"2,887.94",0.0065,,,2227.91,-0.063
2019-08-29,"8,584.70",-0.02,"1,562.00",-0.0072,"2,924.58",0.0127,1.581655,-0.0545107939,2158.07,-0.0313
2019-08-30,"8,732.80",0.02,"1,555.00",-0.0043,"2,926.46",0.0006,,,2172.06,0.0065
2019-08-31,"8,760.20",0.00,,,,,1.60451,0.0144500539,2183.38,0.0052
2019-09-01,"8,894.90",0.02,"1,535.25",-0.0123,,,,,2197.97,0.0067
2019-09-02,"9,475.80",0.07,"1,528.15",-0.0019,,,,,2281.3,0.0379
2019-09-03,"9,684.60",0.02,"1,561.20",0.0313,"2,906.27",-0.0069,1.681396,0.04791867922,2312.64,0.0137
2019-09-04,"9,591.70",-0.01,"1,572.00",0.0027,"2,937.78",0.0108,,,2275.86,-0.0159
2019-09-05,"9,593.60",0.00,"1,544.90",-0.0217,"2,976.00",0.013,,,2261.23,-0.0064
2019-09-06,"9,346.10",-0.03,"1,539.20",-0.0062,"2,978.71",0.0009,,,2210.78,-0.0223
2019-09-07,"9,502.70",0.02,,,,,,,2289.37,0.0355
2019-09-08,"9,459.10",0.00,,,,,1.686943,0.00329904437,2312.24,0.01
2019-09-09,"9,350.50",-0.01,"1,534.10",-0.0024,"2,978.43",-0.0001,,,2290.55,-0.0094
2019-09-10,"9,152.70",-0.02,"1,524.90",-0.0075,"2,979.39",0.0003,1.676168,-0.00638729347,2272.97,-0.0077
2019-09-11,"9,237.40",0.01,"1,528.80",0.0028,"3,000.93",0.0072,,,2251.31,-0.0095
2019-09-12,"9,437.20",0.02,"1,530.40",0.0035,"3,009.57",0.0029,,,2263.1,0.0052
2019-09-13,"9,350.60",-0.01,"1,525.60",-0.0046,"3,007.39",-0.0007,1.661739,-0.00860832566,2255.96,-0.0032
2019-09-14,"9,354.60",0.00,,,,,,,2298.96,0.0191
2019-09-15,"9,317.00",0.00,,,,,,,2290.79,-0.0036
2019-09-16,"9,338.10",0.00,"1,536.40",0.0076,"2,997.96",-0.0031,1.673978,0.00736517588,2322.93,0.014
2019-09-17,"9,218.20",-0.01,"1,538.80",0.0012,"3,005.70",0.0026,,,2407.4,0.0364
2019-09-18,"9,225.10",0.00,"1,530.40",0.0013,"3,006.73",0.0003,,,2545.77,0.0575
2019-09-19,"9,307.30",0.01,"1,528.80",-0.0063,"3,006.79",0,1.682648,0.00517927954,2538.58,-0.0028
2019-09-20,"9,241.30",-0.01,"1,537.80",0.0058,"2,992.07",-0.0049,,,2464.95,-0.029
2019-09-21,"9,077.30",-0.02,,,,,,,2419.65,-0.0184
2019-09-22,"9,123.80",0.01,,,,,1.706525,0.01419013365,2380.23,-0.0163
2019-09-23,"8,824.00",-0.03,"1,556.60",0.0105,"2,991.78",-0.0001,,,2262.13,-0.0496
2019-09-24,"7,782.60",-0.12,"1,554.90",0.0054,"2,966.60",-0.0084,1.671409,-0.02057748934,1894.26,-0.1626
2019-09-25,"7,720.60",-0.01,"1,539.10",-0.0179,"2,984.87",0.0062,,,1945.3,0.0269
2019-09-26,"7,385.10",-0.04,"1,538.00",0.0019,"2,977.62",-0.0024,1.539012,-0.07921280788,1885.11,-0.0309
2019-09-27,"7,500.90",0.02,"1,525.70",-0.0058,"2,961.79",-0.0053,,,1923.04,0.0201
2019-09-28,"7,528.40",0.00,,,,,,,1932.31,0.0048
2019-09-29,"7,380.60",-0.02,,,,,,,1888.68,-0.0226
2019-09-30,"7,629.70",0.03,"1,500.10",-0.022,"2,976.74",0.005,,,1982.19,0.0495
2019-10-01,"7,631.20",0.00,"1,499.00",0.0105,"2,940.25",-0.0123,1.543411,0.00285832729,1941.03,-0.0208
2019-10-02,"7,656.90",0.00,"1,509.90",0.0124,"2,887.61",-0.0179,,,1963.62,0.0116
2019-10-03,"7,520.40",-0.02,"1,535.20",0.0029,"2,910.63",0.008,1.512761,-0.01985861187,1934.34,-0.0149
2019-10-04,"7,443.40",-0.01,"1,530.20",-0.0004,"2,952.01",0.0142,,,1940.46,0.0032
2019-10-05,"7,430.60",0.00,,,,,,,1948.14,0.004
2019-10-06,"7,174.80",-0.03,,,,,,,1913.89,-0.0176
2019-10-07,"7,489.40",0.04,"1,522.20",-0.0053,"2,938.79",-0.0045,,,2016.5,0.0536
2019-10-08,"7,481.70",0.00,"1,522.60",-0.0004,"2,893.06",-0.0156,,,2003.94,-0.0062
2019-10-09,"7,826.00",0.05,"1,535.00",0.006,"2,919.40",0.0091,1.611293,0.06513388433,2084.53,0.0402
2019-10-10,"7,810.10",0.00,"1,526.00",-0.0074,"2,938.13",0.0064,,,2033.67,-0.0244
2019-10-11,"7,502.40",-0.04,"1,508.00",-0.0078,"2,970.27",0.0109,,,1965.05,-0.0337
2019-10-12,"7,542.40",0.01,,,,,1.557686,-0.03326955433,1986.35,0.0108
2019-10-13,"7,529.20",0.00,,,,,,,1996.16,0.0049
2019-10-14,"7,582.20",0.01,"1,524.40",0.0061,"2,966.15",-0.0014,1.575963,0.01173343023,2065.67,0.0348
2019-10-15,"7,406.60",-0.02,"1,513.00",-0.0092,"2,995.68",0.01,,,2009.11,-0.0274
2019-10-16,"7,229.60",-0.02,"1,510.00",0.0068,"2,989.69",-0.002,,,1957.03,-0.0259
2019-10-17,"7,269.70",0.01,"1,519.90",0.0029,"2,997.95",0.0028,,,2008.65,0.0264
2019-10-18,"7,133.00",-0.02,"1,519.50",-0.0031,"2,986.20",-0.0039,,,1958.82,-0.0248
2019-10-19,"7,136.60",0.00,,,,,,,1959.05,0.0001
2019-10-20,"7,386.50",0.04,,,,,,,1998.12,0.0199
2019-10-21,"7,377.50",0.00,"1,515.00",-0.0037,"3,006.72",0.0069,1.535427,-0.02572141605,2013.59,0.0077
2019-10-22,"7,223.00",-0.02,"1,515.00",-0.0005,"2,995.99",-0.0036,,,1978.44,-0.0175
2019-10-23,"6,725.30",-0.07,"1,522.00",0.0055,"3,004.52",0.0028,,,1852.07,-0.0639
2019-10-24,"6,706.10",0.00,"1,522.00",0.0059,"3,010.29",0.0019,,,1863.13,0.006
2019-10-25,"7,814.40",0.17,"1,535.00",0.0008,"3,022.55",0.0041,,,2097,0.1255
2019-10-26,"8,334.90",0.07,,,,,,,2090.4,-0.0031
2019-10-27,"8,602.80",0.03,,,,,1.74135,0.1341144841,2150.25,0.0286
2019-10-28,"8,311.50",-0.03,"1,523.50",-0.0061,"3,039.42",0.0056,,,2140.68,-0.0045
2019-10-29,"8,493.40",0.02,"1,515.50",-0.0034,"3,036.89",-0.0008,,,2219.44,0.0368
2019-10-30,"8,228.10",-0.03,"1,513.20",0.0039,"3,046.77",0.0033,,,2158.24,-0.0276
2019-10-31,"8,213.70",0.00,"1,527.00",0.0115,"3,037.56",-0.003,,,2160.1,0.0009
2019-11-01,"8,294.30",0.01,"1,538.00",-0.0017,"3,066.91",0.0097,,,2170.57,0.0048
2019-11-02,"8,342.60",0.01,,,,,,,2202.08,0.0145
2019-11-03,"8,257.00",-0.01,,,,,1.659329,-0.04710196112,2185.86,-0.0074
2019-11-04,"8,466.10",0.03,"1,541.00",0.0002,"3,078.27",0.0037,,,2278.59,0.0424
2019-11-05,"8,415.40",-0.01,"1,513.00",-0.0176,"3,074.62",-0.0012,,,2338.37,0.0262
2019-11-06,"8,448.70",0.00,"1,516.10",0.0062,"3,076.78",0.0007,,,2336.5,-0.0008
2019-11-07,"8,334.00",-0.01,"1,495.10",-0.0172,"3,085.18",0.0027,1.688378,0.017506474,2258.16,-0.0335
2019-11-08,"7,969.80",-0.04,"1,488.80",-0.0009,"3,093.08",0.0026,,,2173,-0.0377
2019-11-09,"8,005.10",0.00,,,,,,,2212.83,0.0183
2019-11-10,"8,207.10",0.03,,,,,,,2261.84,0.0221
2019-11-11,"7,913.40",-0.04,"1,480.10",-0.0055,"3,087.01",-0.002,1.624105,-0.03806789712,2219.23,-0.0188
2019-11-12,"8,003.60",0.01,"1,480.00",-0.0026,"3,091.84",0.0016,,,2193.58,-0.0116
2019-11-13,"7,971.10",0.00,"1,489.90",0.0065,"3,094.04",0.0007,,,2183.58,-0.0046
2019-11-14,"7,842.80",-0.02,"1,494.80",0.0068,"3,096.63",0.0008,,,2162.03,-0.0099
2019-11-15,"7,670.00",-0.02,"1,495.90",-0.0033,"3,120.46",0.0077,,,2097.39,-0.0299
2019-11-16,"7,687.90",0.00,,,,,,,2099.23,0.0009
2019-11-17,"7,703.90",0.00,,,,,,,2104.64,0.0026
2019-11-18,"7,395.90",-0.04,"1,488.80",0.0022,"3,122.03",0.0005,1.577529,-0.02867794878,2006.55,-0.0466
2019-11-19,"7,342.20",-0.01,"1,497.00",0.0016,"3,120.18",-0.0006,,,1963.26,-0.0216
2019-11-20,"7,302.00",-0.01,"1,498.00",-0.0002,"3,108.46",-0.0038,,,1959.34,-0.002
2019-11-21,"6,897.60",-0.06,"1,494.00",-0.007,"3,103.54",-0.0016,1.451429,-0.07993513907,1843.47,-0.0591
2019-11-22,"6,629.50",-0.04,"1,492.00",0.0003,"3,110.29",0.0022,,,1737.68,-0.0574
2019-11-23,"6,664.50",0.01,,,,,,,1776.88,0.0226
2019-11-24,"6,287.10",-0.06,,,,,,,1648.6,-0.0722
2019-11-25,"6,485.80",0.03,"1,485.20",-0.0042,"3,133.64",0.0075,,,1697.49,0.0297
2019-11-26,"6,516.10",0.00,"1,481.00",0.0019,"3,140.52",0.0022,1.303963,-0.1016005606,1716.93,0.0115
2019-11-27,"6,849.00",0.05,"1,483.90",-0.0044,"3,153.63",0.0042,1.302847,-0.00085585251,1765.24,0.0281
2019-11-28,"6,763.00",-0.01,"1,460.75",-0.0149,,,1.378487,0.05805746953,1747.03,-0.0103
2019-11-29,"7,047.40",0.04,"1,484.20",0.0235,"3,140.98",-0.004,1.382643,0.00301489967,1804.47,0.0329
2019-11-30,"6,875.50",-0.02,,,,,1.419293,0.02650720396,1765.27,-0.0217
2019-12-01,"6,735.20",-0.02,,,,,1.346746,-0.05111488607,1743.76,-0.0122
2019-12-02,"6,607.50",-0.02,"1,485.00",-0.0023,"3,113.87",-0.0086,1.354697,0.00590386012,1721.37,-0.0128
2019-12-03,"6,595.20",0.00,"1,491.10",0.0104,"3,093.20",-0.0066,1.330063,-0.01818414007,1705.41,-0.0093
2019-12-04,"6,499.80",-0.01,"1,502.50",-0.0027,"3,112.76",0.0063,1.301139,-0.02174633833,1683.67,-0.0127
2019-12-05,"6,667.10",0.03,"1,503.00",0.002,"3,117.43",0.0015,1.310359,0.00708609918,1704.55,0.0124
2019-12-06,"6,832.80",0.02,"1,488.00",-0.0117,"3,145.91",0.0091,1.338705,0.02163223971,1715.69,0.0065
2019-12-07,"6,790.70",-0.01,,,,,1.378851,0.02998868309,1710.8,-0.0029
2019-12-08,"6,810.70",0.00,,,,,1.352774,-0.01891212321,1726.46,0.0092
2019-12-09,"6,640.80",-0.03,"1,489.40",-0.0001,"3,135.96",-0.0032,1.375517,0.01681212087,1691.46,-0.0203
2019-12-10,"6,522.00",-0.02,"1,489.70",0.0023,"3,132.52",-0.0011,1.344374,-0.02264094155,1668.91,-0.0133
2019-12-11,"6,479.60",-0.01,"1,497.50",0.0046,"3,141.63",0.0029,1.315473,-0.02149773798,1661.74,-0.0043
2019-12-12,"6,435.10",-0.01,"1,494.10",-0.0017,"3,168.57",0.0086,1.296977,-0.01406034179,1658.01,-0.0022
2019-12-13,"6,527.10",0.01,"1,493.00",0.0063,"3,168.80",0.0001,1.303934,0.00536401185,1680.06,0.0133
2019-12-14,"6,365.20",-0.02,,,,,1.317676,0.01053887697,1638.27,-0.0249
2019-12-15,"6,398.50",0.01,,,,,1.283993,-0.02556242961,1647.01,0.0053
2019-12-16,"6,185.50",-0.03,"1,503.90",-0.0001,"3,191.45",0.0071,1.279546,-0.00346341452,1546.36,-0.0611
2019-12-17,"5,940.70",-0.04,"1,505.00",0.0001,"3,192.52",0.0003,1.222337,-0.04471038947,1424.23,-0.079
2019-12-18,"6,559.10",0.10,"1,501.70",-0.0017,"3,191.14",-0.0004,1.180729,-0.03403971245,1542.72,0.0832
2019-12-19,"6,435.80",-0.02,"1,503.50",0.0038,"3,205.37",0.0045,1.25295,0.06116644886,1504.24,-0.0249
2019-12-20,"6,501.20",0.01,"1,505.20",-0.0024,"3,221.22",0.0049,1.244746,-0.00654774732,1532.99,0.0191
2019-12-21,"6,461.10",-0.01,,,,,1.262889,0.01457566443,1517.05,-0.0104
2019-12-22,"6,788.80",0.05,,,,,1.259658,-0.00255841962,1581.86,0.0427
2019-12-23,"6,607.20",-0.03,"1,510.70",0.0053,"3,224.01",0.0009,1.320398,0.04821943734,1524.01,-0.0366
2019-12-24,"6,553.20",-0.01,"1,518.60",0.0106,"3,223.38",-0.0002,1.27629,-0.03340507938,1519.33,-0.0031
2019-12-25,"6,490.70",-0.01,"1,502.15",-0.0173,,,1.267707,-0.00672496063,1502.25,-0.0112
2019-12-26,"6,497.10",0.00,"1,528.40",0.0241,"3,239.91",0.0051,1.254377,-0.01051504804,1522.12,0.0132
2019-12-27,"6,494.10",0.00,"1,540.00",0.0027,"3,240.02",,1.257727,0.00267064846,1556.28,0.0224
2019-12-28,"6,544.00",0.01,,,,,1.264394,0.00530083237,1577.33,0.0135
2019-12-29,"6,613.20",0.01,,,,,1.265306,0.00072129415,1614.61,0.0236
2019-12-30,"6,463.60",-0.02,"1,540.10",0.0006,"3,221.29",-0.0058,1.281118,0.01249658185,1585.7,-0.0179
2019-12-31,"6,404.80",-0.01,"1,546.40",0.0034,"3,230.78",0.0029,1.257922,-0.01810606049,1561.18,-0.0155
2020-01-01,"6,409.30",0.00,"1,520.85",-0.0191,,,1.253969,-0.00314248419,1568.4,0.0046
2020-01-02,"6,225.90",-0.03,"1,548.20",0.0225,"3,257.85",0.0084,1.237908,-0.01280813162,1506.87,-0.0392
2020-01-03,"6,572.20",0.06,"1,561.60",0.0157,"3,234.85",-0.0071,1.238681,0.00062444059,1609.28,0.068
2020-01-04,"6,594.20",0.00,,,,,1.274486,0.02890574732,1622.3,0.0081
2020-01-05,"6,593.30",0.00,,,,,1.297118,0.01775774704,1630.95,0.0053
2020-01-06,"6,937.50",0.05,"1,590.00",0.0104,"3,246.28",0.0035,1.311166,0.01083016349,1764.52,0.0819
2020-01-07,"7,324.10",0.06,"1,586.50",0.0033,"3,237.18",-0.0028,1.377446,0.05055042611,1746.43,-0.0103
2020-01-08,"7,243.70",-0.01,"1,581.50",-0.0089,"3,253.05",0.0049,1.437467,0.04357412196,1723.14,-0.0133
2020-01-09,"7,043.70",-0.03,"1,570.20",-0.0035,"3,274.70",0.0067,1.385525,-0.03613439474,1707.26,-0.0092
2020-01-10,"7,367.70",0.05,"1,574.10",0.0035,"3,265.35",-0.0029,1.353349,-0.02322296602,1817.88,0.0648
2020-01-11,"7,218.00",-0.02,,,,,1.406843,0.03952712863,1805.12,-0.007
2020-01-12,"7,357.40",0.02,,,,,1.40726,0.00029640834,1848.51,0.024
2020-01-13,"7,291.10",-0.01,"1,574.90",-0.006,"3,288.13",0.007,1.407047,-0.00015135796,1813.68,-0.0188
2020-01-14,"7,937.20",0.09,"1,563.40",-0.004,"3,283.15",-0.0015,1.470466,0.04507241052,2125.87,0.1721
2020-01-15,"7,911.60",0.00,"1,573.40",0.0058,"3,289.29",0.0019,1.520586,0.0340844331,2166.73,0.0192
2020-01-16,"7,833.40",-0.01,"1,575.00",-0.0022,"3,316.81",0.0084,1.517021,-0.00234449087,2144.8,-0.0101
2020-01-17,"8,026.60",0.02,"1,577.10",0.0065,"3,329.62",0.0039,1.545619,0.01885141999,2315.95,0.0798
2020-01-18,"8,041.10",0.00,,,,,1.568424,0.01475460641,2245.31,-0.0305
2020-01-19,"7,853.30",-0.02,"1,556.45",-0.019,,,1.628815,0.0385042565,2210.86,-0.0153
2020-01-20,"7,790.20",-0.01,"1,556.65",0.0027,,,1.534757,-0.05774627567,2231.99,0.0096
2020-01-21,"7,876.70",0.01,"1,573.60",0.015,"3,320.79",-0.0027,1.561969,0.01773049414,2250.32,0.0082
2020-01-22,"7,816.60",-0.01,"1,577.60",-0.0008,"3,321.75",0.0003,1.559062,-0.00186111248,2264.06,0.0061
2020-01-23,"7,603.70",-0.03,"1,580.10",0.0054,"3,325.54",0.0011,1.533616,-0.0163213522,2133.78,-0.0575
2020-01-24,"7,648.20",0.01,"1,584.00",0.0043,"3,295.47",-0.009,1.482485,-0.03334015816,2122.17,-0.0054
2020-01-25,"7,572.30",-0.01,,,,,1.513019,0.02059649845,2081.87,-0.019
2020-01-26,"7,801.10",0.03,,,,,1.495269,-0.01173151163,2221.48,0.0671
2020-01-27,"8,072.50",0.03,"1,602.80",0.0035,"3,243.63",-0.0157,1.548831,0.03582097937,2317.15,0.0431
2020-01-28,"8,509.20",0.05,"1,593.40",-0.0048,"3,276.24",0.0101,1.618512,0.0449894146,2426.62,0.0472
2020-01-29,"8,435.70",-0.01,"1,589.30",0.0006,"3,273.40",-0.0009,1.684066,0.04050263452,2442.19,0.0064
2020-01-30,"8,617.60",0.02,"1,599.00",0.008,"3,283.66",0.0031,1.684578,0.00030402609,2551.97,0.045
2020-01-31,"8,417.20",-0.02,"1,597.70",-0.0008,"3,225.52",-0.0177,1.742487,0.03437596834,2465.04,-0.0341
2020-02-01,"8,460.90",0.01,,,,,1.702391,-0.0230107886,2513.28,0.0196
2020-02-02,"8,418.10",-0.01,,,,,1.691162,-0.00659601701,2523.02,0.0039
2020-02-03,"8,408.00",0.00,"1,595.00",-0.0034,"3,248.92",0.0073,1.706495,0.00906654714,2555.71,0.013
2020-02-04,"8,308.40",-0.01,"1,576.00",-0.0165,"3,297.59",0.015,1.703028,-0.00203164967,2547.75,-0.0031
2020-02-05,"8,738.60",0.05,"1,573.00",0.0046,"3,334.69",0.0113,1.714395,0.00667458198,2754.3,0.0811
2020-02-06,"8,892.30",0.02,"1,579.30",0.0044,"3,345.78",0.0033,1.808039,0.0546221845,2789.7,0.0129
2020-02-07,"8,967.70",0.01,"1,588.40",0.0021,"3,327.71",-0.0054,1.870065,0.03430567593,2790.31,0.0002
2020-02-08,"9,062.00",0.01,,,,,1.874154,0.00218655501,2804.98,0.0053
2020-02-09,"9,284.90",0.02,,,,,1.946614,0.03866277798,2850.19,0.0161
2020-02-10,"9,039.30",-0.03,"1,594.20",0.0036,"3,352.09",0.0073,1.927923,-0.00960180087,2795.71,-0.0191
2020-02-11,"9,410.60",0.04,"1,587.10",-0.006,"3,357.75",0.0017,1.886668,-0.02139867619,2893.64,0.035
2020-02-12,"9,533.00",0.01,"1,587.50",0.0008,"3,379.45",0.0065,2.070285,0.09732342945,3055.48,0.0559
2020-02-13,"9,451.10",-0.01,"1,594.00",0.0045,"3,373.94",-0.0016,2.168963,0.04766396897,3094.01,0.0126
